company_name,ticker,company_name_norm
大阪チタニウムテクノロジーズ,5726,大阪チタニウムテクノロジーズ
東邦チタニウム,5727,東邦チタニウム
日本精鉱,5729,日本精鉱
ＵＡＣＪ,5741,ＵＡＣＪ
エヌアイシ・オートテック,5742,エヌアイシ・オートテック
日本伸銅,5753,日本伸銅
ＣＫサンエツ,5757,ＣＫサンエツ
古河電気工業,5801,古河電気工業
住友電気工業,5802,住友電気工業
フジクラ,5803,フジクラ
ＳＷＣＣ,5805,ＳＷＣＣ
オーナンバ,5816,オーナンバ
ＪＭＡＣＳ,5817,ＪＭＡＣＳ
カナレ電気,5819,カナレ電気
三ッ星,5820,三ッ星
平河ヒューテック,5821,平河ヒューテック
いよぎんホールディングス,5830,いよぎんホールディングス
しずおかフィナンシャルグループ,5831,しずおかフィナンシャルグループ
ちゅうぎんフィナンシャルグループ,5832,ちゅうぎんフィナンシャルグループ
ＳＢＩリーシングサービス,5834,ＳＢＩリーシングサービス
楽天銀行,5838,楽天銀行
日本総険,5840,日本総険
インテグラル,5842,インテグラル
ニッポンインシュア,5843,ニッポンインシュア
京都フィナンシャルグループ,5844,京都フィナンシャルグループ
全保連,5845,全保連
リョービ,5851,リョービ
アーレスティ,5852,アーレスティ
エルアイイーエイチ,5856,エルアイイーエイチ
ＡＲＥホールディングス,5857,ＡＲＥホールディングス
ＳＴＧ,5858,ＳＴＧ
ＷｉｚＢｉｚ,5866,ＷｉｚＢｉｚ
エスネットワークス,5867,エスネットワークス
ロココ,5868,ロココ
早稲田学習研究会,5869,早稲田学習研究会
ナルネットコミュニケーションズ,5870,ナルネットコミュニケーションズ
ＳＯＬＩＺＥ　Ｈｏｌｄｉｎｇｓ,5871,ＳＯＬＩＺＥ Ｈｏｌｄｉｎｇｓ
ＧＴホールディングス,5883,ＧＴホールディングス
クラダシ,5884,クラダシ
ジーデップ・アドバンス,5885,ジーデップ・アドバンス
ＯＯＫＡＢＥ　ＧＬＡＳＳ,5886,ＯＯＫＡＢＥ ＧＬＡＳＳ
光響,5887,光響
ＤＡＩＷＡ　ＣＹＣＬＥ,5888,ＤＡＩＷＡ ＣＹＣＬＥ
Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,5889,Ｊａｐａｎ Ｅｙｅｗｅａｒ Ｈｏｌｄｉｎｇｓ
オフィスバスターズ,5890,オフィスバスターズ
魁力屋,5891,魁力屋
ｙｕｔｏｒｉ,5892,ｙｕｔｏｒｉ
ＲＡＶＩＰＡ,5893,ＲＡＶＩＰＡ
ダイケン,5900,ダイケン
東洋製罐グループホールディングス,5901,東洋製罐グループホールディングス
ホッカンホールディングス,5902,ホッカンホールディングス
シンポ,5903,シンポ
日本製罐,5905,日本製罐
エムケー精工,5906,エムケー精工
コロナ,5909,コロナ
横河ブリッジホールディングス,5911,横河ブリッジホールディングス
駒井ハルテック,5915,駒井ハルテック
瀧上工業,5918,瀧上工業
川岸工業,5921,川岸工業
那須電機鉄工,5922,那須電機鉄工
高田機工,5923,高田機工
アルメタックス,5928,アルメタックス
三和ホールディングス,5929,三和ホールディングス
文化シヤッター,5930,文化シヤッター
三協立山,5932,三協立山
アルインコ,5933,アルインコ
東洋シヤッター,5936,東洋シヤッター
ＬＩＸＩＬ,5938,ＬＩＸＩＬ
大谷工業,5939,大谷工業
不二サッシ,5940,不二サッシ
中西製作所,5941,中西製作所
日本フイルコン,5942,日本フイルコン
ノーリツ,5943,ノーリツ
天龍製鋸,5945,天龍製鋸
長府製作所,5946,長府製作所
リンナイ,5947,リンナイ
ユニプレス,5949,ユニプレス
日本パワーファスニング,5950,日本パワーファスニング
ダイニチ工業,5951,ダイニチ工業
アマテイ,5952,アマテイ
ワイズホールディングス,5955,ワイズホールディングス
トーソー,5956,トーソー
日東精工,5957,日東精工
三洋工業,5958,三洋工業
岡部,5959,岡部
浅香工業,5962,浅香工業
フジマック,5965,フジマック
京都機械工具,5966,京都機械工具
ＴＯＮＥ,5967,ＴＯＮＥ
ロブテックス,5969,ロブテックス
ジーテクト,5970,ジーテクト
共和工業所,5971,共和工業所
トーアミ,5973,トーアミ
中国工業,5974,中国工業
東プレ,5975,東プレ
高周波熱錬,5976,高周波熱錬
東京製綱,5981,東京製綱
マルゼン,5982,マルゼン
イワブチ,5983,イワブチ
兼房,5984,兼房
サンコール,5985,サンコール
モリテック　スチール,5986,モリテック スチール
オーネックス,5987,オーネックス
パイオラックス,5988,パイオラックス
エイチワン,5989,エイチワン
スーパーツール,5990,スーパーツール
日本発條,5991,日本発條
中央発條,5992,中央発條
ファインシンター,5994,ファインシンター
協立エアテック,5997,協立エアテック
アドバネクス,5998,アドバネクス
三浦工業,6005,三浦工業
タクマ,6013,タクマ
ジャパンエンジンコーポレーション,6016,ジャパンエンジンコーポレーション
阪神内燃機工業,6018,阪神内燃機工業
赤阪鐵工所,6022,赤阪鐵工所
ダイハツインフィニアース,6023,ダイハツインフィニアース
弁護士ドットコム,6027,弁護士ドットコム
テクノプロ・ホールディングス,6028,テクノプロ・ホールディングス
アトラグループ,6029,アトラグループ
アドベンチャー,6030,アドベンチャー
ＺＥＴＡ,6031,ＺＥＴＡ
エクストリーム,6033,エクストリーム
ＭＲＴ,6034,ＭＲＴ
アイ・アールジャパンホールディングス,6035,アイ・アールジャパンホールディングス
ＫｅｅＰｅｒ技研,6036,ＫｅｅＰｅｒ技研
楽待,6037,楽待
イード,6038,イード
日本動物高度医療センター,6039,日本動物高度医療センター
日本スキー場開発,6040,日本スキー場開発
ニッキ,6042,ニッキ
三機サービス,6044,三機サービス
レントラックス,6045,レントラックス
リンクバル,6046,リンクバル
Ｇｕｎｏｓｙ,6047,Ｇｕｎｏｓｙ
イトクロ,6049,イトクロ
イー・ガーディアン,6050,イー・ガーディアン
リブセンス,6054,リブセンス
ジャパンマテリアル,6055,ジャパンマテリアル
ベクトル,6058,ベクトル
ウチヤマホールディングス,6059,ウチヤマホールディングス
こころネット,6060,こころネット
ユニバーサル園芸社,6061,ユニバーサル園芸社
チャーム・ケア・コーポレーション,6062,チャーム・ケア・コーポレーション
日本エマージェンシーアシスタンス,6063,日本エマージェンシーアシスタンス
トレンダーズ,6069,トレンダーズ
キャリアリンク,6070,キャリアリンク
ＩＢＪ,6071,ＩＢＪ
地盤ネットホールディングス,6072,地盤ネットホールディングス
アサンテ,6073,アサンテ
ジェイエスエス,6074,ジェイエスエス
バリューＨＲ,6078,バリューＨＲ
Ｍ＆Ａキャピタルパートナーズ,6080,Ｍ＆Ａキャピタルパートナーズ
アライドアーキテクツ,6081,アライドアーキテクツ
ライドオンエクスプレスホールディングス,6082,ライドオンエクスプレスホールディングス
ＥＲＩホールディングス,6083,ＥＲＩホールディングス
アーキテクツ・スタジオ・ジャパン,6085,アーキテクツ・スタジオ・ジャパン
シンメンテホールディングス,6086,シンメンテホールディングス
アビスト,6087,アビスト
シグマクシス・ホールディングス,6088,シグマクシス・ホールディングス
ウィルグループ,6089,ウィルグループ
ヒューマン・メタボローム・テクノロジーズ,6090,ヒューマン・メタボローム・テクノロジーズ
ウエスコホールディングス,6091,ウエスコホールディングス
エンバイオ・ホールディングス,6092,エンバイオ・ホールディングス
エスクロー・エージェント・ジャパン,6093,エスクロー・エージェント・ジャパン
フリークアウト・ホールディングス,6094,フリークアウト・ホールディングス
レアジョブ,6096,レアジョブ
リクルートホールディングス,6098,リクルートホールディングス
エラン,6099,エラン
ツガミ,6101,ツガミ
オークマ,6103,オークマ
芝浦機械,6104,芝浦機械
アマダ,6113,アマダ
アイダエンジニアリング,6118,アイダエンジニアリング
岡本工作機械製作所,6125,岡本工作機械製作所
ＦＵＪＩ,6134,ＦＵＪＩ
牧野フライス製作所,6135,牧野フライス製作所
オーエスジー,6136,オーエスジー
小池酸素工業,6137,小池酸素工業
ダイジェット工業,6138,ダイジェット工業
旭ダイヤモンド工業,6140,旭ダイヤモンド工業
ＤＭＧ森精機,6141,ＤＭＧ森精機
ソディック,6143,ソディック
西部電機,6144,西部電機
ＮＩＴＴＯＫＵ,6145,ＮＩＴＴＯＫＵ
ディスコ,6146,ディスコ
ヤマザキ,6147,ヤマザキ
小田原エンジニアリング,6149,小田原エンジニアリング
タケダ機械,6150,タケダ機械
日東工器,6151,日東工器
高松機械工業,6155,高松機械工業
エーワン精密,6156,エーワン精密
日進工具,6157,日進工具
和井田製作所,6158,和井田製作所
ミクロン精密,6159,ミクロン精密
エスティック,6161,エスティック
パンチ工業,6165,パンチ工業
中村超硬,6166,中村超硬
冨士ダイス,6167,冨士ダイス
ＯＮＥ　ＧＲＯＵＰ,6168,ＯＮＥ ＧＲＯＵＰ
土木管理総合試験所,6171,土木管理総合試験所
アクアライン,6173,アクアライン
デンタス,6174,デンタス
ブランジスタ,6176,ブランジスタ
ＡｐｐＢａｎｋ,6177,ＡｐｐＢａｎｋ
日本郵政,6178,日本郵政
ＧＭＯメディア,6180,ＧＭＯメディア
タメニー,6181,タメニー
メタリアル,6182,メタリアル
ベルシステム２４ホールディングス,6183,ベルシステム２４ホールディングス
鎌倉新書,6184,鎌倉新書
ＳＭＮ,6185,ＳＭＮ
一蔵,6186,一蔵
グローバルキッズＣＯＭＰＡＮＹ,6189,グローバルキッズＣＯＭＰＡＮＹ
フェニックスバイオ,6190,フェニックスバイオ
エアトリ,6191,エアトリ
バーチャレクス・ホールディングス,6193,バーチャレクス・ホールディングス
アトラエ,6194,アトラエ
ホープ,6195,ホープ
ストライク,6196,ストライク
ソラスト,6197,ソラスト
キャリア,6198,キャリア
セラク,6199,セラク
インソース,6200,インソース
豊田自動織機,6201,豊田自動織機
豊和工業,6203,豊和工業
石川製作所,6208,石川製作所
リケンＮＰＲ,6209,リケンＮＰＲ
ＴＯＹＯイノベックス,6210,ＴＯＹＯイノベックス
津田駒工業,6217,津田駒工業
エンシュウ,6218,エンシュウ
島精機製作所,6222,島精機製作所
西部技研,6223,西部技研
ＪＲＣ,6224,ＪＲＣ
守谷輸送機工業,6226,守谷輸送機工業
ＡＩメカテック,6227,ＡＩメカテック
ジェイ・イー・ティ,6228,ジェイ・イー・ティ
オーケーエム,6229,オーケーエム
ＳＡＮＥＩ,6230,ＳＡＮＥＩ
木村工機,6231,木村工機
ＡＣＳＬ,6232,ＡＣＳＬ
ＫＬＡＳＳ,6233,ＫＬＡＳＳ
オプトラン,6235,オプトラン
イワキポンプ,6237,イワキポンプ
フリュー,6238,フリュー
ナガオカ,6239,ナガオカ
ヤマシンフィルタ,6240,ヤマシンフィルタ
ヒラノテクシード,6245,ヒラノテクシード
テクノスマート,6246,テクノスマート
日阪製作所,6247,日阪製作所
横田製作所,6248,横田製作所
ゲームカードホールディングス,6249,ゲームカードホールディングス
やまびこ,6250,やまびこ
野村マイクロ・サイエンス,6254,野村マイクロ・サイエンス
エヌ・ピー・シー,6255,エヌ・ピー・シー
藤商事,6257,藤商事
平田機工,6258,平田機工
ＰＥＧＡＳＵＳ,6262,ＰＥＧＡＳＵＳ
マルマエ,6264,マルマエ
コンバム,6265,コンバム
タツモ,6266,タツモ
ゼネラルパッカー,6267,ゼネラルパッカー
ナブテスコ,6268,ナブテスコ
三井海洋開発,6269,三井海洋開発
レオン自動機,6272,レオン自動機
ＳＭＣ,6273,ＳＭＣ
シリウスビジョン,6276,シリウスビジョン
ホソカワミクロン,6277,ホソカワミクロン
ユニオンツール,6278,ユニオンツール
瑞光,6279,瑞光
オイレス工業,6282,オイレス工業
日精エー・エス・ビー機械,6284,日精エー・エス・ビー機械
靜甲,6286,靜甲
サトー,6287,サトー
技研製作所,6289,技研製作所
日本エアーテック,6291,日本エアーテック
カワタ,6292,カワタ
日精樹脂工業,6293,日精樹脂工業
オカダアイヨン,6294,オカダアイヨン
ワイエイシイホールディングス,6298,ワイエイシイホールディングス
小松製作所,6301,小松製作所
住友重機械工業,6302,住友重機械工業
日立建機,6305,日立建機
日工,6306,日工
サンセイ,6307,サンセイ
巴工業,6309,巴工業
井関農機,6310,井関農機
フロイント産業,6312,フロイント産業
ＴＯＷＡ,6315,ＴＯＷＡ
丸山製作所,6316,丸山製作所
北川鉄工所,6317,北川鉄工所
タクミナ,6322,タクミナ
ローツェ,6323,ローツェ
ハーモニック・ドライブ・システムズ,6324,ハーモニック・ドライブ・システムズ
タカキタ,6325,タカキタ
クボタ,6326,クボタ
北川精機,6327,北川精機
荏原実業,6328,荏原実業
東洋エンジニアリング,6330,東洋エンジニアリング
三菱化工機,6331,三菱化工機
