sbti_id,company_name,isin,lei,organization_type,location,region,sector,near_term_status,near_term_target_classification,near_term_target_year,long_term_status,long_term_target_classification,long_term_target_year,net_zero_status,net_zero_year,full_target_language,ba15_status,ba15_date,target_classification_long,reason_for_extension_or_removal,date_updated
40005908,"Daito Trust Construction Co., Ltd.",JP3486800000,353800QQ4DRI3KXS3038,Corporate,Japan,Asia,Construction and Engineering,Targets set,1.5°C,2030,Targets set,1.5°C,2050,Targets set,2050,"Overall Net-Zero Target: Daito Trust Construction Co., Ltd. commits to reach net-zero
greenhouse gas emissions across the value chain by 2050.
Near-Term Targets: Daito Trust Construction Co., Ltd. commits to reduce absolute scope 1
and 2 GHG emissions 55% by 2030 from a 2017 base year. Daito Trust Construction Co.,
Ltd. also commits to reduce absolute scope 3 GHG emissions 55% within the same
timeframe.
Long-Term Targets: Daito Trust Construction Co., Ltd. commits to reduce absolute scope 1,
2, and 3 GHG emissions 90% by 2050 from a 2017 base year.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,01/02/2024
40014908,"Daiwa House Industry Co., Ltd.",JP3505000004,,Corporate,Japan,Asia,Real Estate,Targets set,1.5°C,FY2031,Targets set,1.5°C,FY2050,Targets set,FY2050,"Overall Net-Zero Target
Daiwa House Industry Co., Ltd. commits to reach net-zero GHG emissions across the value chain by FY2050 from a FY2016 base year.
Near-Term Targets
Daiwa House Industry Co., Ltd. commits to reduce absolute scope 1 and 2 GHG emissions 70% by FY2031 from FY2016 base year. Daiwa House Industry Co., Ltd. also commits to reduce absolute scope 3 GHG emissions from use of sold products 63% within the same timeframe. Daiwa House Industry Co., Ltd. further commits that 90% of its suppliers by spend covering purchased goods and services will have science-based targets by FY2026.
Long-Term Targets
Daiwa House Industry Co., Ltd. commits to reduce absolute Scope 1,2, and 3 GHG emissions 90% by FY2050 from a FY2016 base year.",BA1.5 member,22/07/2021,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,20/07/2023
40004470,Dentsu Group Inc.,JP3551520004,5299007PBBE83ZLJZG91,Corporate,Japan,Asia,Media,Targets set,1.5°C,2030,Targets set,1.5°C,2040,Targets set,2040,"Overall Net-Zero Target: 
Dentsu Group Inc. commits to reach net-zero greenhouse gas emissions across the value chain by 2040.
Near-Term Targets: 
Dentsu Group Inc. commits to reduce absolute scope 1 and 2 GHG emissions 46.2% by 2030 from a 2019 base year.* Dentsu Group Inc. also commits to reduce absolute scope 3 GHG emissions from purchased goods and services, business travel, and employee commuting 46.2% within the same timeframe.*
*The target boundary includes land-related emissions and removals from bioenergy feedstocks
Long-Term Targets: 
Dentsu Group Inc. commits to reduce absolute scope 1 and 2 GHG emissions 90% by 2040 from a 2019 base year.* Dentsu Group Inc. also commits to reduce absolute scope 3 GHG emissions 90% within the same timeframe.*
*The target boundary includes land-related emissions and removals from bioenergy feedstocks",BA1.5 member,24/11/2022,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,07/11/2024
40001881,DIC Corporation,JP3493400000,549300F1YB9ARLPUKB67,Corporate,Japan,Asia,Chemicals,Targets set,Well-below 2°C,2030,,,,,,"DIC Corporation commits to reduce absolute scope 1 and 2 GHG emissions 27.5% by 2030 from a 2019 base year*. DIC Corporation also commits to reduce absolute scope 3 GHG emissions from capital goods, fuel and energy related activities, upstream transportation & distribution, waste generated in operations and end-of-life treatment of sold products 13.5% within the same timeframe. DIC Corporation further commits that 80% of its suppliers by spend, covering purchased goods and services, will have science-based targets by 2027. *The target boundary includes biogenic emissions and removals from bioenergy feedstocks.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to Well-below 2°C,,16/02/2023
40006929,"DMG Mori Co., Ltd.",JP3924800000,,Corporate,Japan,Asia,Electrical Equipment and Machinery,Targets set,1.5°C,2030,Targets set,1.5°C,2050,Targets set,2050,"Overall Net-Zero Target: DMG MORI CO., LTD. commits to reach net-zero greenhouse gas emissions across the value chain by 2050. Near-Term Targets: DMG MORI CO., LTD. commits to reduce absolute scope 1 and 2 GHG emissions 46.2% by 2030 from a 2019 base year. DMG MORI CO., LTD. also commits to reduce absolute scope 3 GHG emissions 27.5% within the same timeframe.     Long-Term Targets: DMG MORI CO., LTD. commits to reduce absolute scope 1, 2 and 3 GHG emissions 90% by 2050 from a 2019 base year",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,18/07/2024
40005086,DTS CORPORATION,JP3548500002,NA,Corporate,Japan,Asia,Software and Services,Targets set,1.5°C,FY2030,,,,Commitment removed,,DTS CORPORATION commits to reduce absolute scope 1 and 2 GHG emissions 100% by FY2030 from a FY2021 base year. DTS CORPORATION also commits to reduce absolute scope 3 GHG emissions from purchased goods and services 50% within the same timeframe.,BA1.5 member,05/01/2023,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,Expired commitment,21/03/2024
40005023,E・J Holdings Inc.,JP3130480001,NA,Corporate,Japan,Asia,Professional Services,Targets set,1.5°C,FY2030,,,,,,"E. J Holdings Inc. commits to reduce absolute scope 1 and 2 GHG emissions 42%
by FY2030 from a FY2021 base year. E. J Holdings Inc. also commits to reduce
absolute scope 3 GHG emissions from business travel 25% within the same
timeframe. E. J Holdings Inc. further commits that 72.9% of its suppliers by
emissions covering purchased goods and services will have science-based targets
by FY2027.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,09/11/2023
40006438,"Eisai Co., Ltd.",JP3160400002,353800HDEE0ZYEX4QV91,Corporate,Japan,Asia,"Pharmaceuticals, Biotechnology and Life Sciences",Targets set,1.5°C,FY2030,,,,,,"Eisai Co., Ltd. commits to reduce absolute scope 1 and 2 GHG emissions 55% by FY2030 from a FY2019 base year. Eisai Co., Ltd. also commits to reduce absolute scope 3 GHG emissions from purchased goods and services 27.5% within the same timeframe.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,04/01/2024
40002451,EIZO Corporation,JP3651080008,NA,Corporate,Japan,Asia,Technology Hardware and Equipment,Targets set,1.5°C,FY2030,,,,Commitment removed,,EIZO Corporation commits to reduce absolute scope 1 and 2 GHG emissions 70% by FY2030 from a FY2019 base year. EIZO Corporation also commits to reduce absolute scope 3 GHG emissions from purchased goods and services and the use of sold products 27.5% within the same timeframe,BA1.5 member,24/02/2022,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,Expired commitment,04/08/2022
40012161,"FamilyMart Co.,Ltd.",JP3802600001,529900GD7JL8DBCSE791,Corporate,Japan,Asia,Food and Staples Retailing,Targets set,Well-below 2°C,2030,,,,,,"FamilyMartCo., Ltd. commits to reduce absolute scope 1 and 2 GHG emissions 30% by 2030 from a 2018 base year. FamilyMartCo., Ltd. also commits to reduce absolute scope 3 purchased goods and services GHG emissions 15% by 2030 from a 2018 base year.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to Well-below 2°C,,02/04/2020
40005694,Fanuc Corporation,JP3802400006,,Corporate,Japan,Asia,Electrical Equipment and Machinery,Targets set,1.5°C,FY2030,,,,,,Fanuc Corporation commits to reduce absolute scope 1 and 2 GHG emissions 42% by FY2030 from a FY2020 base year. Fanuc Corporation also commits to reduce absolute scope 3 GHG emissions covering use of sold products by 12.3% within the same timeframe.,,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,04/08/2022
40001735,"FineToday Co., Ltd.",NA,NA,Corporate,Japan,Asia,"Consumer Durables, Household and Personal Products",Targets set,1.5°C,2030,,,,,,"FineToday Co., Ltd. commits to reduce absolute scope 1 and 2 GHG emissions 42% by 2030 from a 2021 base year. FineToday Co., Ltd. also commits to reduce absolute scope 3 GHG emissions from purchased goods and services, and end-of-life treatment of sold products 25% within the same timeframe.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,25/01/2024
40011256,"FUJI BAKING GROUP CO., LTD.",NA,NA,Corporate,Japan,Asia,Food and Beverage Processing,Targets set,1.5°C,FY2030,,,,,,"Energy & Industry:
Fuji Baking Group Co., Ltd. commits to reduce absolute scope 1 and 2 GHG emissions 42%
by FY2030 from a FY2021 base year. Fuji Baking Group Co., Ltd. also commits to reduce
absolute scope 3 GHG emissions 25% within the same timeframe.
FLAG:
Fuji Baking Group Co., Ltd commits to reduce absolute scope 3 FLAG GHG emissions 30.3%
by FY2030 from a FY2021 base year.* Fuji Baking Group Co., Ltd. commits to no
deforestation across its primary deforestation-linked commodities, with a target date of 2025.
*The target includes FLAG emissions and removals.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,09/01/2025
40002633,"FUJI ELECTRIC CO., LTD.",,,Corporate,Japan,Asia,Electrical Equipment and Machinery,Targets set,1.5°C,FY2031,,,,,,"Fuji Electric Co. , Ltd. commits to reduce absolute scope 1 and 2 GHG emissions 46.2% by FY2031 from a FY2020 base year. Fuji Electric Co. , Ltd. also commits to reduce absolute scope 3 GHG emissions from purchased goods and services, capital goods, fuel and energy related activities, upstream transportation and distribution, waste generated in operations, business travel, employee commuting, upstream leased assets, and use of sold products 46.2% within the same timeframe.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,08/12/2022
40011510,"FUJI OIL CO., LTD.",JP3816400000,,Corporate,Japan,Asia,Food and Beverage Processing,Targets set,Well-below 2°C,2030,,,,,,"Food products manufacturer FUJIOIL HOLDINGS INC. commits to reduce absolute scope 1 and 2 GHG emissions 40% by 2030 from a 2016 base year. FUJI OIL HOLDINGS INC. also commits to reduce absolute scope 3 GHG emissions 18% by 2030, using a 2016 base year.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to Well-below 2°C,,14/05/2020
40000267,"FUJI SASH CO.,LTD.",JP3813500000,NA,Corporate,Japan,Asia,Building Products,Targets set,1.5°C,FY2030,Targets set,1.5°C,FY2050,Targets set,FY2050,"Overall Net-Zero Target: FUJI SASH CO.,LTD. commits to reach net-zero greenhouse gas emissions across the value chain by FY2050. Near-Term Targets: FUJI SASH CO.,LTD. commits to reduce absolute scope 1 and 2 GHG emissions 42% by 2030 from a 2021 base year. FUJI SASH CO.,LTD. also commits to reduce absolute scope 3 GHG emissions 30% within the same timeframe. Long-Term Targets: FUJI SASH CO.,LTD. commits to reduce absolute scope 1 and 2 GHG emissions 90% by 2050 from a 2021 base year. FUJI SASH CO.,LTD. also commits to reduce absolute scope 3 GHG emissions 90% within the same timeframe.",BA1.5 member,01/03/2022,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,11/07/2024
40008965,"Fuji Seal International, INC.",JP3813800004,NA,Corporate,Japan,Asia,Containers and Packaging,Targets set,1.5°C,FY2030,,,,,,"Fuji Seal International, Inc commits to reduce absolute scope 1  and 2 GHG emissions 42.00% by FY2030 from FY2022 base year. Fuji Seal International, Inc also commits to reduce absolute scope 3 GHG emissions 25.00% within the same timeframe",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,03/10/2024
40000781,FUJIFILM Holdings Corporation,JP3814000000,529900UBKMFM0ST6H474,Corporate,Japan,Asia,Electrical Equipment and Machinery,Targets set,1.5°C,FY2030,,,,,,"FUJIFILM Holdings Corporation commits to reduce absolute scope 1 and 2 GHG emissions 50% by FY2030 from a FY2019 base year.*
FUJIFILM Holdings Corporation also commits to reduce absolute scope 3 GHG emissions from purchased goods and services, fuel and energy related activities, upstream transportation and distribution, the use of sold products and end-of-life treatment of sold products 50% by FY2030 from a FY2019 base year.
*The target boundary includes biogenic emissions and removals from bioenergy feedstocks.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,14/12/2023
40007445,Fujikura Ltd,JP3811000003,353800PSDZ8VRCKVPL51,Corporate,Japan,Asia,Electrical Equipment and Machinery,Targets set,Well-below 2°C,FY2030,,,,,,Fujikura Ltd. commits to reduce absolute scope 1 and scope 2 GHG emissions 33% by FY2030 from a FY2020 base year. Fujikura Ltd. also commits to reduce absolute scope 3 GHG emissions 15% within the same timeframe.,,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to Well-below 2°C,,13/07/2023
