entity_id,axis_id,tag_id,tag_value,source_file,evidence,rule_id,snippet
マブチモーター,core_score,icp_used_for_investment,yes,,yes,core_yes_count,
マブチモーター,struct::Scope3,icp_used_for_investment,yes,,yes,structure_core_yes,
マブチモーター,struct::イノベーション,icp_used_for_investment,yes,,yes,structure_core_yes,
マブチモーター,struct::ガバナンス,icp_used_for_investment,yes,,yes,structure_core_yes,
マブチモーター,struct::サプライチェーン,icp_used_for_investment,yes,,yes,structure_core_yes,
マブチモーター,struct::事業転換,icp_used_for_investment,yes,,yes,structure_core_yes,
マブチモーター,struct::全体,icp_used_for_investment,yes,,yes,structure_core_yes,
マブチモーター,struct::規制対応,icp_used_for_investment,yes,,yes,structure_core_yes,
マブチモーター,struct::透明性,icp_used_for_investment,yes,,yes,structure_core_yes,
三井物産,core_score,icp_used_for_investment,unk,,,core_yes_count,
三井物産,struct::Scope3,icp_used_for_investment,unk,,,structure_core_yes,
三井物産,struct::イノベーション,icp_used_for_investment,unk,,,structure_core_yes,
三井物産,struct::ガバナンス,icp_used_for_investment,unk,,,structure_core_yes,
三井物産,struct::サプライチェーン,icp_used_for_investment,unk,,,structure_core_yes,
三井物産,struct::事業転換,icp_used_for_investment,unk,,,structure_core_yes,
三井物産,struct::全体,icp_used_for_investment,unk,,,structure_core_yes,
三井物産,struct::規制対応,icp_used_for_investment,unk,,,structure_core_yes,
三井物産,struct::透明性,icp_used_for_investment,unk,,,structure_core_yes,
三浦工業,core_score,icp_used_for_investment,unk,,,core_yes_count,
三浦工業,struct::Scope3,icp_used_for_investment,unk,,,structure_core_yes,
三浦工業,struct::イノベーション,icp_used_for_investment,unk,,,structure_core_yes,
三浦工業,struct::ガバナンス,icp_used_for_investment,unk,,,structure_core_yes,
三浦工業,struct::サプライチェーン,icp_used_for_investment,unk,,,structure_core_yes,
三浦工業,struct::事業転換,icp_used_for_investment,unk,,,structure_core_yes,
三浦工業,struct::全体,icp_used_for_investment,unk,,,structure_core_yes,
三浦工業,struct::規制対応,icp_used_for_investment,unk,,,structure_core_yes,
三浦工業,struct::透明性,icp_used_for_investment,unk,,,structure_core_yes,
丸紅,core_score,icp_used_for_investment,unk,,,core_yes_count,
丸紅,struct::Scope3,icp_used_for_investment,unk,,,structure_core_yes,
丸紅,struct::イノベーション,icp_used_for_investment,unk,,,structure_core_yes,
丸紅,struct::ガバナンス,icp_used_for_investment,unk,,,structure_core_yes,
丸紅,struct::サプライチェーン,icp_used_for_investment,unk,,,structure_core_yes,
丸紅,struct::事業転換,icp_used_for_investment,unk,,,structure_core_yes,
丸紅,struct::全体,icp_used_for_investment,unk,,,structure_core_yes,
丸紅,struct::規制対応,icp_used_for_investment,unk,,,structure_core_yes,
丸紅,struct::透明性,icp_used_for_investment,unk,,,structure_core_yes,
九州旅客鉄道,core_score,icp_used_for_investment,unk,,,core_yes_count,
九州旅客鉄道,struct::Scope3,icp_used_for_investment,unk,,,structure_core_yes,
九州旅客鉄道,struct::イノベーション,icp_used_for_investment,unk,,,structure_core_yes,
九州旅客鉄道,struct::ガバナンス,icp_used_for_investment,unk,,,structure_core_yes,
九州旅客鉄道,struct::サプライチェーン,icp_used_for_investment,unk,,,structure_core_yes,
九州旅客鉄道,struct::事業転換,icp_used_for_investment,unk,,,structure_core_yes,
九州旅客鉄道,struct::全体,icp_used_for_investment,unk,,,structure_core_yes,
九州旅客鉄道,struct::規制対応,icp_used_for_investment,unk,,,structure_core_yes,
九州旅客鉄道,struct::透明性,icp_used_for_investment,unk,,,structure_core_yes,
伊藤忠商事,core_score,icp_used_for_investment,unk,,,core_yes_count,
伊藤忠商事,struct::Scope3,icp_used_for_investment,unk,,,structure_core_yes,
伊藤忠商事,struct::イノベーション,icp_used_for_investment,unk,,,structure_core_yes,
伊藤忠商事,struct::ガバナンス,icp_used_for_investment,unk,,,structure_core_yes,
伊藤忠商事,struct::サプライチェーン,icp_used_for_investment,unk,,,structure_core_yes,
伊藤忠商事,struct::事業転換,icp_used_for_investment,unk,,,structure_core_yes,
伊藤忠商事,struct::全体,icp_used_for_investment,unk,,,structure_core_yes,
伊藤忠商事,struct::規制対応,icp_used_for_investment,unk,,,structure_core_yes,
伊藤忠商事,struct::透明性,icp_used_for_investment,unk,,,structure_core_yes,
住友林業,core_score,icp_used_for_investment,unk,,,core_yes_count,
住友林業,struct::Scope3,icp_used_for_investment,unk,,,structure_core_yes,
住友林業,struct::イノベーション,icp_used_for_investment,unk,,,structure_core_yes,
住友林業,struct::ガバナンス,icp_used_for_investment,unk,,,structure_core_yes,
住友林業,struct::サプライチェーン,icp_used_for_investment,unk,,,structure_core_yes,
住友林業,struct::事業転換,icp_used_for_investment,unk,,,structure_core_yes,
住友林業,struct::全体,icp_used_for_investment,unk,,,structure_core_yes,
住友林業,struct::規制対応,icp_used_for_investment,unk,,,structure_core_yes,
住友林業,struct::透明性,icp_used_for_investment,unk,,,structure_core_yes,
双日_removed,core_score,icp_used_for_investment,unk,,,core_yes_count,
双日_removed,struct::Scope3,icp_used_for_investment,unk,,,structure_core_yes,
双日_removed,struct::イノベーション,icp_used_for_investment,unk,,,structure_core_yes,
双日_removed,struct::ガバナンス,icp_used_for_investment,unk,,,structure_core_yes,
双日_removed,struct::サプライチェーン,icp_used_for_investment,unk,,,structure_core_yes,
双日_removed,struct::事業転換,icp_used_for_investment,unk,,,structure_core_yes,
双日_removed,struct::全体,icp_used_for_investment,unk,,,structure_core_yes,
双日_removed,struct::規制対応,icp_used_for_investment,unk,,,structure_core_yes,
双日_removed,struct::透明性,icp_used_for_investment,unk,,,structure_core_yes,
商船三井,core_score,icp_used_for_investment,unk,,,core_yes_count,
商船三井,struct::Scope3,icp_used_for_investment,unk,,,structure_core_yes,
商船三井,struct::イノベーション,icp_used_for_investment,unk,,,structure_core_yes,
商船三井,struct::ガバナンス,icp_used_for_investment,unk,,,structure_core_yes,
商船三井,struct::サプライチェーン,icp_used_for_investment,unk,,,structure_core_yes,
商船三井,struct::事業転換,icp_used_for_investment,unk,,,structure_core_yes,
商船三井,struct::全体,icp_used_for_investment,unk,,,structure_core_yes,
商船三井,struct::規制対応,icp_used_for_investment,unk,,,structure_core_yes,
商船三井,struct::透明性,icp_used_for_investment,unk,,,structure_core_yes,
大成建設_removed,core_score,icp_used_for_investment,unk,,,core_yes_count,
大成建設_removed,struct::Scope3,icp_used_for_investment,unk,,,structure_core_yes,
大成建設_removed,struct::イノベーション,icp_used_for_investment,unk,,,structure_core_yes,
大成建設_removed,struct::ガバナンス,icp_used_for_investment,unk,,,structure_core_yes,
大成建設_removed,struct::サプライチェーン,icp_used_for_investment,unk,,,structure_core_yes,
大成建設_removed,struct::事業転換,icp_used_for_investment,unk,,,structure_core_yes,
大成建設_removed,struct::全体,icp_used_for_investment,unk,,,structure_core_yes,
大成建設_removed,struct::規制対応,icp_used_for_investment,unk,,,structure_core_yes,
大成建設_removed,struct::透明性,icp_used_for_investment,unk,,,structure_core_yes,
大東建託,core_score,icp_used_for_investment,unk,,,core_yes_count,
大東建託,struct::Scope3,icp_used_for_investment,unk,,,structure_core_yes,
大東建託,struct::イノベーション,icp_used_for_investment,unk,,,structure_core_yes,
大東建託,struct::ガバナンス,icp_used_for_investment,unk,,,structure_core_yes,
大東建託,struct::サプライチェーン,icp_used_for_investment,unk,,,structure_core_yes,
大東建託,struct::事業転換,icp_used_for_investment,unk,,,structure_core_yes,
大東建託,struct::全体,icp_used_for_investment,unk,,,structure_core_yes,
大東建託,struct::規制対応,icp_used_for_investment,unk,,,structure_core_yes,
大東建託,struct::透明性,icp_used_for_investment,unk,,,structure_core_yes,
大林組,core_score,icp_used_for_investment,unk,,,core_yes_count,
大林組,struct::Scope3,icp_used_for_investment,unk,,,structure_core_yes,
大林組,struct::イノベーション,icp_used_for_investment,unk,,,structure_core_yes,
大林組,struct::ガバナンス,icp_used_for_investment,unk,,,structure_core_yes,
大林組,struct::サプライチェーン,icp_used_for_investment,unk,,,structure_core_yes,
大林組,struct::事業転換,icp_used_for_investment,unk,,,structure_core_yes,
大林組,struct::全体,icp_used_for_investment,unk,,,structure_core_yes,
大林組,struct::規制対応,icp_used_for_investment,unk,,,structure_core_yes,
大林組,struct::透明性,icp_used_for_investment,unk,,,structure_core_yes,
小林製薬,core_score,icp_used_for_investment,unk,,,core_yes_count,
小林製薬,struct::Scope3,icp_used_for_investment,unk,,,structure_core_yes,
小林製薬,struct::イノベーション,icp_used_for_investment,unk,,,structure_core_yes,
小林製薬,struct::ガバナンス,icp_used_for_investment,unk,,,structure_core_yes,
小林製薬,struct::サプライチェーン,icp_used_for_investment,unk,,,structure_core_yes,
小林製薬,struct::事業転換,icp_used_for_investment,unk,,,structure_core_yes,
小林製薬,struct::全体,icp_used_for_investment,unk,,,structure_core_yes,
小林製薬,struct::規制対応,icp_used_for_investment,unk,,,structure_core_yes,
小林製薬,struct::透明性,icp_used_for_investment,unk,,,structure_core_yes,
山善,core_score,icp_used_for_investment,unk,,,core_yes_count,
山善,struct::Scope3,icp_used_for_investment,unk,,,structure_core_yes,
山善,struct::イノベーション,icp_used_for_investment,unk,,,structure_core_yes,
山善,struct::ガバナンス,icp_used_for_investment,unk,,,structure_core_yes,
山善,struct::サプライチェーン,icp_used_for_investment,unk,,,structure_core_yes,
山善,struct::事業転換,icp_used_for_investment,unk,,,structure_core_yes,
山善,struct::全体,icp_used_for_investment,unk,,,structure_core_yes,
山善,struct::規制対応,icp_used_for_investment,unk,,,structure_core_yes,
山善,struct::透明性,icp_used_for_investment,unk,,,structure_core_yes,
川崎汽船,core_score,icp_used_for_investment,unk,,,core_yes_count,
川崎汽船,struct::Scope3,icp_used_for_investment,unk,,,structure_core_yes,
川崎汽船,struct::イノベーション,icp_used_for_investment,unk,,,structure_core_yes,
川崎汽船,struct::ガバナンス,icp_used_for_investment,unk,,,structure_core_yes,
川崎汽船,struct::サプライチェーン,icp_used_for_investment,unk,,,structure_core_yes,
川崎汽船,struct::事業転換,icp_used_for_investment,unk,,,structure_core_yes,
川崎汽船,struct::全体,icp_used_for_investment,unk,,,structure_core_yes,
川崎汽船,struct::規制対応,icp_used_for_investment,unk,,,structure_core_yes,
川崎汽船,struct::透明性,icp_used_for_investment,unk,,,structure_core_yes,
戸田建設,core_score,icp_used_for_investment,unk,,,core_yes_count,
戸田建設,struct::Scope3,icp_used_for_investment,unk,,,structure_core_yes,
戸田建設,struct::イノベーション,icp_used_for_investment,unk,,,structure_core_yes,
戸田建設,struct::ガバナンス,icp_used_for_investment,unk,,,structure_core_yes,
戸田建設,struct::サプライチェーン,icp_used_for_investment,unk,,,structure_core_yes,
戸田建設,struct::事業転換,icp_used_for_investment,unk,,,structure_core_yes,
戸田建設,struct::全体,icp_used_for_investment,unk,,,structure_core_yes,
戸田建設,struct::規制対応,icp_used_for_investment,unk,,,structure_core_yes,
戸田建設,struct::透明性,icp_used_for_investment,unk,,,structure_core_yes,
日本紙パルプ商事,core_score,icp_used_for_investment,unk,,,core_yes_count,
日本紙パルプ商事,struct::Scope3,icp_used_for_investment,unk,,,structure_core_yes,
日本紙パルプ商事,struct::イノベーション,icp_used_for_investment,unk,,,structure_core_yes,
日本紙パルプ商事,struct::ガバナンス,icp_used_for_investment,unk,,,structure_core_yes,
日本紙パルプ商事,struct::サプライチェーン,icp_used_for_investment,unk,,,structure_core_yes,
日本紙パルプ商事,struct::事業転換,icp_used_for_investment,unk,,,structure_core_yes,
日本紙パルプ商事,struct::全体,icp_used_for_investment,unk,,,structure_core_yes,
日本紙パルプ商事,struct::規制対応,icp_used_for_investment,unk,,,structure_core_yes,
日本紙パルプ商事,struct::透明性,icp_used_for_investment,unk,,,structure_core_yes,
日本郵船,core_score,icp_used_for_investment,yes,,yes,core_yes_count,
日本郵船,struct::Scope3,icp_used_for_investment,yes,,yes,structure_core_yes,
日本郵船,struct::イノベーション,icp_used_for_investment,yes,,yes,structure_core_yes,
日本郵船,struct::ガバナンス,icp_used_for_investment,yes,,yes,structure_core_yes,
日本郵船,struct::サプライチェーン,icp_used_for_investment,yes,,yes,structure_core_yes,
日本郵船,struct::事業転換,icp_used_for_investment,yes,,yes,structure_core_yes,
日本郵船,struct::全体,icp_used_for_investment,yes,,yes,structure_core_yes,
日本郵船,struct::規制対応,icp_used_for_investment,yes,,yes,structure_core_yes,
